# submitted_id	current_id	converted_id	current_symbol
CG7036	FBgn0035106	FBgn0035106	rno
CG5999	FBgn0038083	FBgn0038083	Ugt37A3
CG13810	FBgn0035313	FBgn0035313	CG13810
CG14023	FBgn0031698	FBgn0031698	Ncoa6
CG5186	FBgn0261477	FBgn0261477	slim
CG33825	FBgn0053825	FBgn0053825	His1:CG33825
CG3578	FBgn0000179	FBgn0000179	bi
CG11555	FBgn0086856	FBgn0086856	CG11555
CG10881	FBgn0038796	FBgn0038796	eIF3g2
CG4012	FBgn0023081	FBgn0023081	gek
CG15368	FBgn0030104	FBgn0030104	CG15368
CG18095	FBgn0028872	FBgn0028872	CG18095
CG5002	FBgn0034275	FBgn0034275	CG5002
CG15023	FBgn0035548	FBgn0035548	CG15023
CG15661	FBgn0034605	FBgn0034605	Ugt49C1
CG17005	FBgn0032109	FBgn0032109	CG17005
CG4684	FBgn0263456	FBgn0263456	nwk
CG3775	FBgn0030425	FBgn0030425	Nep6
CG5053	FBgn0261986	FBgn0261986	RASSF8
CG2022	FBgn0037292	FBgn0037292	plh
CG5010	FBgn0260747	FBgn0260747	Chchd2
CG4905	FBgn0034135	FBgn0034135	Syn2
CG11397	FBgn0015391	FBgn0015391	glu
CG31810	FBgn0051810	FBgn0051810	CG31810
CG13937	FBgn0035287	FBgn0035287	CG13937
CG18369	FBgn0033860	FBgn0033860	S-Lap5
CG6016	FBgn0033844	FBgn0033844	bbc
CG31961	FBgn0051961	FBgn0051961	TBCC
CG12350	FBgn0043470	FBgn0043470	lambdaTry
CG11176	FBgn0030503	FBgn0030503	Tango2
CG31392	FBgn0261680	FBgn0261680	CG42727
CG31392	FBgn0261679	FBgn0261679	CG42726
CG30062	FBgn0050062	FBgn0050062	CG30062
CG3104	FBgn0031473	FBgn0031473	CG3104
CG9342	FBgn0266369	FBgn0266369	Mtp
CG17124	FBgn0032297	FBgn0032297	CG17124
CG17270	FBgn0038828	FBgn0038828	CG17270
CG3814	FBgn0025692	FBgn0025692	Lfg
CG11796	FBgn0036992	FBgn0036992	Hpd
CG32000	FBgn0052000	FBgn0052000	anne
CG14021	FBgn0031702	FBgn0031702	fusl
CG15213	FBgn0040843	FBgn0040843	CG15213
CG33290	FBgn0053290	FBgn0053290	CG33290
CG8757	FBgn0036380	FBgn0036380	CG8757
CG7830	FBgn0032015	FBgn0032015	Ostgamma
CG8667	FBgn0023091	FBgn0023091	dimm
CG1365	FBgn0000276	FBgn0000276	CecA1
CG5940	FBgn0000404	FBgn0000404	CycA
CG11130	FBgn0020909	FBgn0020909	Rtc1
CG31956	FBgn0051956	FBgn0051956	Pgant4
CG4299	FBgn0014879	FBgn0014879	Set
CG11607	FBgn0001170	FBgn0001170	H2.0
CG8637	FBgn0003744	FBgn0003744	trc
CG31776	FBgn0051776	FBgn0051776	CG31776
CG6868	FBgn0003719	FBgn0003719	tld
CG5038	FBgn0038324	FBgn0038324	CG5038
CG9020	FBgn0027093	FBgn0027093	ArgRS
CG9286	FBgn0038183	FBgn0038183	CG9286
CG5032	FBgn0026309	FBgn0026309	aft
CG3678	FBgn0038461	FBgn0038461	CG3678
CG1299	FBgn0035501	FBgn0035501	CG1299
CG6098	FBgn0010398	FBgn0010398	Lrr47
CG9355	FBgn0004511	FBgn0004511	dy
CG34265	FBgn0085294	FBgn0085294	CG34265
CG17385	FBgn0033934	FBgn0033934	CG17385
CG33814	FBgn0053814	FBgn0053814	His2A:CG33814
CG31030	FBgn0051030	FBgn0051030	CG31030
CG14991	FBgn0035498	FBgn0035498	Fit1
CG17751	FBgn0038717	FBgn0038717	CG17751
CG6846	FBgn0036825	FBgn0036825	RpL26
CG31661	FBgn0051661	FBgn0051661	CG31661
CG4262	FBgn0260400	FBgn0260400	elav
CG13708	FBgn0035577	FBgn0035577	CG13708
CG1543	FBgn0010329	FBgn0010329	Tbh
CG31646	FBgn0051646	FBgn0051646	DIP-theta
CG14514	FBgn0039654	FBgn0039654	Brd8
CG14514	FBgn0084053	FBgn0084053	Dsim\GD21428
CG8914	FBgn0026136	FBgn0026136	CkIIbeta2
CG7432	FBgn0038727	FBgn0038727	CG7432
CG34278	FBgn0085307	FBgn0085307	CG34278
CG8732	FBgn0263120	FBgn0263120	Acsl
CG7597	FBgn0037093	FBgn0037093	Cdk12
CG15757	FBgn0030494	FBgn0030494	Cpr12A
CG7692	FBgn0036714	FBgn0036714	CG7692
CG6254	FBgn0037794	FBgn0037794	CG6254
CG4711	FBgn0267347	FBgn0267347	squ
CG34069	FBgn0013675	FBgn0013675	mt:CoII
CG5730	FBgn0000083	FBgn0000083	AnxB9
CG1523	FBgn0039601	FBgn0039601	CG1523
CG41099	FBgn0039955	FBgn0039955	CG41099
CG14481	FBgn0260763	FBgn0260763	CG42561
CG14481	FBgn0260764	FBgn0260764	CG42562
CG13587	FBgn0035031	FBgn0035031	CG13587
CG11821	FBgn0038680	FBgn0038680	Cyp12a5
CG8232	FBgn0033352	FBgn0033352	PAN2
CG14162	FBgn0040823	FBgn0040823	dpr6
CG32490	FBgn0041605	FBgn0041605	cpx
CG12052	FBgn0283521	FBgn0283521	lola
CG42339	FBgn0259241	FBgn0259241	CG42339
CG6236	FBgn0038318	FBgn0038318	CG6236
CG17717	FBgn0029877	FBgn0029877	CG17717
CG15386	FBgn0040715	FBgn0040715	CG15386
CG12662	FBgn0030074	FBgn0030074	CG12662
CG12944	FBgn0033573	FBgn0033573	Obp47a
CG31303	FBgn0260659	FBgn0260659	CG42542
CG12866	FBgn0033955	FBgn0033955	CG12866
CG12659	FBgn0040929	FBgn0040929	CG12659
CG2321	FBgn0039663	FBgn0039663	CG2321
CG2890	FBgn0030208	FBgn0030208	PPP4R2r
CG14808	FBgn0025391	FBgn0025391	Scgdelta
CG8766	FBgn0026619	FBgn0026619	Taz
CG9149	FBgn0035203	FBgn0035203	CG9149
CG6234	FBgn0038071	FBgn0038071	Dtg
CG12314	FBgn0261266	FBgn0261266	zuc
CG10910	FBgn0034289	FBgn0034289	CG10910
CG7046	FBgn0038979	FBgn0038979	tHMG2
CG42259	FBgn0266569	FBgn0266569	CG42259
CG33653	FBgn0053653	FBgn0053653	Cadps
CG18558	FBgn0031469	FBgn0031469	CG18558
CG10561	FBgn0002036	FBgn0002036	CG10561
CG10561	FBgn0025651	FBgn0025651	Dsim\GD24185
CG4735	FBgn0003401	FBgn0003401	shu
CG31933	FBgn0051933	FBgn0051933	CG31933
CG6508	FBgn0032303	FBgn0032303	CG6508
CG5682	FBgn0032480	FBgn0032480	Edem2
CG30099	FBgn0050099	FBgn0050099	CG30099
CG13399	FBgn0043002	FBgn0043002	Chrac-14
CG41128	FBgn0069923	FBgn0069923	CG41128
CG3184	FBgn0029892	FBgn0029892	CG3184
CG3184	FBgn0265362	FBgn0265362	CG44303
CG11899	FBgn0014427	FBgn0014427	CG11899
CG11899	FBgn0083468	FBgn0083468	Dsim\GD21426
CG17047	FBgn0033827	FBgn0033827	CG17047
CG9200	FBgn0031876	FBgn0031876	Atac1
CG33231	FBgn0266696	FBgn0266696	Svil
CG7886	FBgn0038248	FBgn0038248	CG7886
CG5378	FBgn0028688	FBgn0028688	Rpn7
CG31735	FBgn0051735	FBgn0051735	CG31735
CG34076	FBgn0013681	FBgn0013681	mt:ND3
CG30386	FBgn0261554	FBgn0261554	CG42672
CG10011	FBgn0039590	FBgn0039590	CG10011
CG13012	FBgn0030769	FBgn0030769	CG13012
CG1615	FBgn0017561	FBgn0017561	Ork1
CG3972	FBgn0010019	FBgn0010019	Cyp4g1
CG30270	FBgn0061435	FBgn0061435	CG30270
CG40178	FBgn0058178	FBgn0058178	CG40178
CG11778	FBgn0033371	FBgn0033371	CNT1
CG18375	FBgn0034606	FBgn0034606	ASPP
CG34424	FBgn0085453	FBgn0085453	Mthfs
CG9586	FBgn0032101	FBgn0032101	CG9586
CG13721	FBgn0035554	FBgn0035554	CG13721
CG14416	FBgn0040352	FBgn0040352	CG14416
CG5017	FBgn0267366	FBgn0267366	mil
CG12119	FBgn0030102	FBgn0030102	SmydA-9
CG10625	FBgn0035612	FBgn0035612	frm
CG6379	FBgn0029693	FBgn0029693	CG6379
CG10754	FBgn0036314	FBgn0036314	Sf3a2
CG6599	FBgn0260487	FBgn0260487	CG42534
CG8589	FBgn0033921	FBgn0033921	tej
CG8196	FBgn0033366	FBgn0033366	Ance-4
CG10474	FBgn0034427	FBgn0034427	CG10474
CG10903	FBgn0037543	FBgn0037543	CG10903
CG31358	FBgn0051358	FBgn0051358	CG31358
CG32182	FBgn0052182	FBgn0052182	CG32182
CG12725	FBgn0030483	FBgn0030483	CG12725
CG16854	FBgn0032338	FBgn0032338	CG16854
CG42291	FBgn0259187	FBgn0259187	Ir60d
CG11699	FBgn0030311	FBgn0030311	CG11699
CG15461	FBgn0040649	FBgn0040649	CG15461
CG17743	FBgn0002521	FBgn0002521	pho
CG1089	FBgn0261393	FBgn0261393	alpha-Est5
CG12507	FBgn0030729	FBgn0030729	CG12507
CG15701	FBgn0034095	FBgn0034095	CG15701
CG10484	FBgn0261396	FBgn0261396	Rpn3
CG2843	FBgn0031452	FBgn0031452	Cwc25
CG17154	FBgn0036246	FBgn0036246	CG17154
CG13933	FBgn0035270	FBgn0035270	CG13933
CG12377	FBgn0263036	FBgn0263036	CG43331
CG12377	FBgn0263035	FBgn0263035	CG43330
CG12377	FBgn0263034	FBgn0263034	CG43329
CG11842	FBgn0039629	FBgn0039629	CG11842
CG4750	FBgn0259795	FBgn0259795	loopin-1
CG34436	FBgn0085465	FBgn0085465	CG34436
CG33858	FBgn0053858	FBgn0053858	His1:CG33858
CG12129	FBgn0033475	FBgn0033475	CG12129
CG7610	FBgn0020235	FBgn0020235	ATPsyngamma
CG7610	FBgn0080474	FBgn0080474	Dpse\GA20479
CG15258	FBgn0032563	FBgn0032563	CG15258
CG13879	FBgn0035120	FBgn0035120	wac
CG15865	FBgn0015336	FBgn0015336	CG15865
CG6978	FBgn0029727	FBgn0029727	CG6978
CG4561	FBgn0027080	FBgn0027080	TyrRS
CG3299	FBgn0004397	FBgn0004397	Vinc
CG14339	FBgn0031301	FBgn0031301	CG14339
CG34375	FBgn0085404	FBgn0085404	CG34375
CG15414	FBgn0031542	FBgn0031542	CG15414
CG7542	FBgn0036738	FBgn0036738	CG7542
CG6863	FBgn0004885	FBgn0004885	tok
CG4882	FBgn0025336	FBgn0025336	CG4882
CG5583	FBgn0005659	FBgn0005659	Ets98B
CG6695	FBgn0039215	FBgn0039215	CG6695
CG6497	FBgn0036704	FBgn0036704	CG6497
CG41125	FBgn0069926	FBgn0069926	CG41125
CG14455	FBgn0037175	FBgn0037175	CG14455
CG10164	FBgn0039088	FBgn0039088	CG10164
CG32197	FBgn0028416	FBgn0028416	Met75Ca
CG8176	FBgn0037702	FBgn0037702	CG8176
CG16783	FBgn0034937	FBgn0034937	fzr2
CG1333	FBgn0261274	FBgn0261274	Ero1L
CG3762	FBgn0263598	FBgn0263598	Vha68-2
CG8712	FBgn0033258	FBgn0033258	CG8712
CG34243	FBgn0264001	FBgn0264001	bru3
CG30038	FBgn0260959	FBgn0260959	MCPH1
CG10859	FBgn0032520	FBgn0032520	CG10859
CG5096	FBgn0032235	FBgn0032235	CG5096
CG6304	FBgn0032624	FBgn0032624	CG6304
CG12207	FBgn0285913	FBgn0285913	red
CG6066	FBgn0039488	FBgn0039488	CG6066
CG34125	FBgn0083961	FBgn0083961	CG34125
CG10309	FBgn0038418	FBgn0038418	pad
CG15425	FBgn0265269	FBgn0265269	CG15425
CG7443	FBgn0037577	FBgn0037577	CG7443
CG16941	FBgn0266917	FBgn0266917	Sf3a1
CG7259	FBgn0036491	FBgn0036491	Best4
CG18186	FBgn0034255	FBgn0034255	Oxp
CG8743	FBgn0262516	FBgn0262516	Trpml
CG6182	FBgn0039158	FBgn0039158	TBC1d7
CG5756	FBgn0034301	FBgn0034301	CG5756
CG3460	FBgn0023542	FBgn0023542	Nmd3
CG31268	FBgn0051268	FBgn0051268	CG31268
CG6772	FBgn0264087	FBgn0264087	Slob
CG10126	FBgn0038088	FBgn0038088	CG10126
CG32379	FBgn0052379	FBgn0052379	CG32379
CG10469	FBgn0035678	FBgn0035678	CG10469
CG9239	FBgn0023407	FBgn0023407	B4
CG6120	FBgn0027865	FBgn0027865	Tsp96F
CG34293	FBgn0085322	FBgn0085322	CG34293
CG3052	FBgn0011277	FBgn0011277	HLH4C
CG8800	FBgn0033408	FBgn0033408	CG8800
CG18802	FBgn0011740	FBgn0011740	alpha-Man-IIa
CG8546	FBgn0035785	FBgn0035785	ppk26
CG11044	FBgn0034484	FBgn0034484	CG11044
CG5446	FBgn0032429	FBgn0032429	CG5446
CG5446	FBgn0066169	FBgn0066169	Dsim\GD22122
CG30025	FBgn0050025	FBgn0050025	CG30025
CG3587	FBgn0023521	FBgn0023521	CG3587
CG6446	FBgn0016059	FBgn0016059	Sema1b
CG32833	FBgn0052833	FBgn0052833	CG32833
CG17302	FBgn0031443	FBgn0031443	Prosbeta4R2
CG32185	FBgn0052185	FBgn0052185	edin
CG16940	FBgn0035111	FBgn0035111	Dis3l2
CG32484	FBgn0052484	FBgn0052484	Sk2
CG3895	FBgn0004860	FBgn0004860	ph-d
CG4606	FBgn0026616	FBgn0026616	alpha-Man-IIb
CG7271	FBgn0036791	FBgn0036791	CG7271
CG2209	FBgn0030441	FBgn0030441	CG2209
CG9364	FBgn0003748	FBgn0003748	Treh
CG4213	FBgn0031251	FBgn0031251	CG4213
CG40040	FBgn0058040	FBgn0058040	CG40040
CG12716	FBgn0030439	FBgn0030439	CG12716
CG7560	FBgn0036157	FBgn0036157	CG7560
CG14693	FBgn0037837	FBgn0037837	CG14693
CG13201	FBgn0001276	FBgn0001276	ix
CG11626	FBgn0038705	FBgn0038705	CG11626
CG17279	FBgn0038850	FBgn0038850	CG17279
CG32563	FBgn0052563	FBgn0052563	CG32563
CG9379	FBgn0000244	FBgn0000244	by
CG7463	FBgn0036504	FBgn0036504	yellow-k
CG5545	FBgn0032651	FBgn0032651	Oli
CG10539	FBgn0283472	FBgn0283472	S6k
CG3075	FBgn0029905	FBgn0029905	Nf-YC
CG11814	FBgn0265988	FBgn0265988	mv
CG11876	FBgn0039635	FBgn0039635	Pdhb
CG31822	FBgn0051822	FBgn0051822	CR31822
CG14071	FBgn0032312	FBgn0032312	CG14071
CG16985	FBgn0035355	FBgn0035355	CG16985
CG4778	FBgn0027600	FBgn0027600	obst-B
CG9336	FBgn0032897	FBgn0032897	CG9336
CG9336	FBgn0085975	FBgn0085975	Dsim\GD24290
CG12156	FBgn0029959	FBgn0029959	Rab39
CG9390	FBgn0012034	FBgn0012034	AcCoAS
CG9552	FBgn0011705	FBgn0011705	rost
CG17030	FBgn0035584	FBgn0035584	CG17030
CG15912	FBgn0029712	FBgn0029712	CG15912
CG13436	FBgn0034532	FBgn0034532	CG13436
CG3996	FBgn0261928	FBgn0261928	CG42795
CG11723	FBgn0031391	FBgn0031391	CG11723
CG10181	FBgn0004513	FBgn0004513	Mdr65
CG18437	FBgn0039536	FBgn0039536	unc80
CG40381	FBgn0058381	FBgn0058381	CG40381
CG14131	FBgn0036205	FBgn0036205	CG14131
CG33481	FBgn0053481	FBgn0053481	dpr7
CG8869	FBgn0031654	FBgn0031654	Jon25Bii
CG5323	FBgn0034362	FBgn0034362	CG5323
CG12541	FBgn0029930	FBgn0029930	CG12541
CG11317	FBgn0039816	FBgn0039816	CG11317
CG33710	FBgn0053710	FBgn0053710	CG33710
CG6210	FBgn0036141	FBgn0036141	wls
CG10002	FBgn0000659	FBgn0000659	fkh
CG7224	FBgn0031971	FBgn0031971	Sirup
CG33145	FBgn0053145	FBgn0053145	GalT1
CG42343	FBgn0259245	FBgn0259245	DIP-beta
CG16733	FBgn0037665	FBgn0037665	St2
CG16837	FBgn0035009	FBgn0035009	CG16837
CG31609	FBgn0051609	FBgn0051609	CG31609
CG41311	FBgn0085607	FBgn0085607	CG41311
CG5838	FBgn0015664	FBgn0015664	Dref
CG13801	FBgn0035332	FBgn0035332	CG13801
CG12526	FBgn0036009	FBgn0036009	Or67a
CG40958	FBgn0085545	FBgn0085545	CG40958
CG40551	FBgn0267449	FBgn0267449	WDY
CG32443	FBgn0003042	FBgn0003042	Pc
CG6225	FBgn0038072	FBgn0038072	CG6225
CG3780	FBgn0015818	FBgn0015818	Spx
CG17736	FBgn0036925	FBgn0036925	schuy
CG33898	FBgn0053898	FBgn0053898	His2B:CG33898
CG8353	FBgn0032002	FBgn0032002	CG8353
CG41268	FBgn0085589	FBgn0085589	CG41268
CG8860	FBgn0033691	FBgn0033691	CG8860
CG14221	FBgn0031042	FBgn0031042	CG14221
CG6027	FBgn0004876	FBgn0004876	cdi
CG6980	FBgn0039228	FBgn0039228	CG6980
CG10274	FBgn0035690	FBgn0035690	CG10274
CG3363	FBgn0266083	FBgn0266083	ocm
CG3909	FBgn0027524	FBgn0027524	CG3909
CG14488	FBgn0034278	FBgn0034278	CG14488
CG2540	FBgn0030411	FBgn0030411	CG2540
CG4859	FBgn0035049	FBgn0035049	Mmp1
CG12432	FBgn0263706	FBgn0263706	CG43658
CG7891	FBgn0037551	FBgn0037551	Arl8
CG7891	FBgn0095860	FBgn0095860	Dana\GF18845
CG1422	FBgn0040087	FBgn0040087	p115
CG14996	FBgn0035499	FBgn0035499	Chd64
CG5039	FBgn0039356	FBgn0039356	CG5039
CG10385	FBgn0005617	FBgn0005617	msl-1
CG4634	FBgn0016687	FBgn0016687	Nurf-38
CG3923	FBgn0266572	FBgn0266572	ebo
CG34181	FBgn0085210	FBgn0085210	CG34181
CG34150	FBgn0083986	FBgn0083986	CG34150
CG8057	FBgn0260972	FBgn0260972	alc
CG15919	FBgn0040743	FBgn0040743	CG15919
CG31781	FBgn0051781	FBgn0051781	lncRNA:CR31781
CG5812	FBgn0029170	FBgn0029170	TwdlT
CG41343	FBgn0267429	FBgn0267429	CG45782
CG11293	FBgn0265052	FBgn0265052	St3
CG6300	FBgn0038730	FBgn0038730	CG6300
CG7800	FBgn0037552	FBgn0037552	CG7800
CG9389	FBgn0037064	FBgn0037064	CG9389
CG8187	FBgn0034027	FBgn0034027	CG8187
CG2162	FBgn0035388	FBgn0035388	CG2162
CG32523	FBgn0052523	FBgn0052523	CG32523
CG1746	FBgn0039830	FBgn0039830	ATPsynC
CG1746	FBgn0074545	FBgn0074545	Dpse\GA14517
CG31467	FBgn0051467	FBgn0051467	CG31467
CG40121	FBgn0058121	FBgn0058121	CG40121
CG10075	FBgn0035722	FBgn0035722	CG10075
CG4364	FBgn0032138	FBgn0032138	CG4364
CG3862	FBgn0031286	FBgn0031286	CG3862
CG9825	FBgn0034783	FBgn0034783	CG9825
CG30277	FBgn0050277	FBgn0050277	Oatp58Da
CG3033	FBgn0029818	FBgn0029818	GAA1
CG13125	FBgn0032163	FBgn0032163	TbCMF46
CG9121	FBgn0031675	FBgn0031675	CG9121
CG5507	FBgn0004359	FBgn0004359	T48
CG10986	FBgn0001087	FBgn0001087	g
CG8031	FBgn0038110	FBgn0038110	CG8031
CG40463	FBgn0058463	FBgn0058463	CG40463
CG33267	FBgn0053267	FBgn0053267	CG33267
CG13482	FBgn0036419	FBgn0036419	CG13482
CG11268	FBgn0036336	FBgn0036336	ste14
CG34389	FBgn0285955	FBgn0285955	cv-c
CG7088	FBgn0001090	FBgn0001090	bnb
CG12324	FBgn0033555	FBgn0033555	RpS15Ab
CG41579	FBgn0085705	FBgn0085705	CG41579
CG15468	FBgn0061196	FBgn0061196	CG15468
CG9481	FBgn0026755	FBgn0026755	Ugt37B1
CG30495	FBgn0050495	FBgn0050495	CG30495
CG9128	FBgn0283500	FBgn0283500	Sac1
CG31526	FBgn0051526	FBgn0051526	lncRNA:CR31526
CG8785	FBgn0033760	FBgn0033760	CG8785
CG11413	FBgn0035022	FBgn0035022	CG11413
CG15009	FBgn0001257	FBgn0001257	ImpL2
CG15009	FBgn0083431	FBgn0083431	Dsim\ImpL2
CG4810	FBgn0037994	FBgn0037994	eIF3d2
CG3165	FBgn0031484	FBgn0031484	CG3165
CG33901	FBgn0053901	FBgn0053901	His4:CG33901
CG15302	FBgn0030204	FBgn0030204	Or9a
CG31742	FBgn0051742	FBgn0051742	Prosbeta5R2
CG9186	FBgn0035206	FBgn0035206	CG9186
CG3445	FBgn0035997	FBgn0035997	phol
CG9284	FBgn0046297	FBgn0046297	lncRNA:CR9284
CG33978	FBgn0053978	FBgn0053978	CG33978
CG13850	FBgn0038961	FBgn0038961	CG13850
CG17440	FBgn0030120	FBgn0030120	CG17440
CG15624	FBgn0031649	FBgn0031649	hoe2
CG14786	FBgn0027794	FBgn0027794	Lrpprc2
CG17453	FBgn0033982	FBgn0033982	Cyp317a1
CG2381	FBgn0039900	FBgn0039900	Syt7
CG1638	FBgn0039855	FBgn0039855	CG1638
CG9523	FBgn0263278	FBgn0263278	Fic
CG6181	FBgn0283682	FBgn0283682	Ge-1
CG31846	FBgn0263354	FBgn0263354	CG42784
CG10446	FBgn0032741	FBgn0032741	Sidpn
CG1056	FBgn0087012	FBgn0087012	5-HT2A
CG7789	FBgn0039698	FBgn0039698	CG7789
CG13024	FBgn0036665	FBgn0036665	CG13024
CG34355	FBgn0085384	FBgn0085384	CG34355
CG15377	FBgn0026396	FBgn0026396	Or22c
CG15504	FBgn0039683	FBgn0039683	dmrt99B
CG14883	FBgn0038432	FBgn0038432	CG14883
CG2720	FBgn0024352	FBgn0024352	Stip1
CG6650	FBgn0036402	FBgn0036402	CG6650
CG17098	FBgn0032276	FBgn0032276	CG17098
CG12437	FBgn0003209	FBgn0003209	raw
CG12410	FBgn0000394	FBgn0000394	cv
CG7659	FBgn0015550	FBgn0015550	tap
CG5762	FBgn0039190	FBgn0039190	CG5762
CG5762	FBgn0069515	FBgn0069515	Dsim\GD18296
CG42375	FBgn0259721	FBgn0259721	CG42375
CG15003	FBgn0035504	FBgn0035504	Teh4
CG14316	FBgn0038567	FBgn0038567	CG14316
CG10425	FBgn0039304	FBgn0039304	CG10425
CG9195	FBgn0040285	FBgn0040285	Scamp
CG6775	FBgn0266098	FBgn0266098	rg
CG33792	FBgn0053792	FBgn0053792	CG33792
CG1488	FBgn0030367	FBgn0030367	Cyp311a1
CG4694	FBgn0001185	FBgn0001185	her
CG5266	FBgn0086134	FBgn0086134	Prosalpha2
CG13270	FBgn0040262	FBgn0040262	Ugt37C2
CG15288	FBgn0261563	FBgn0261563	wb
CG5933	FBgn0039139	FBgn0039139	Mettl3
CG34130	FBgn0083966	FBgn0083966	CG34130
CG42473	FBgn0259963	FBgn0259963	Sfp33A2
CG31289	FBgn0024558	FBgn0024558	Dph5
CG33253	FBgn0030992	FBgn0030992	CG33253
CG14708	FBgn0037910	FBgn0037910	CG14708
CG9240	FBgn0030669	FBgn0030669	CG9240
CG1622	FBgn0030468	FBgn0030468	CG1622
CG42332	FBgn0259234	FBgn0259234	Camta
CG15130	FBgn0032860	FBgn0032860	CG15130
CG7567	FBgn0039670	FBgn0039670	CG7567
CG5912	FBgn0000119	FBgn0000119	arr
CG42350	FBgn0261019	FBgn0261019	moi
CG11994	FBgn0037661	FBgn0037661	Ada
CG18340	FBgn0031758	FBgn0031758	Ucp4B
CG42383	FBgn0259729	FBgn0259729	CG42383
CG31028	FBgn0051028	FBgn0051028	CG31028
CG8793	FBgn0260655	FBgn0260655	l(3)76BDm
CG15922	FBgn0040575	FBgn0040575	CG15922
CG17241	FBgn0039033	FBgn0039033	Or94a
CG15351	FBgn0014466	FBgn0014466	Cp7Fc
CG2657	FBgn0031209	FBgn0031209	Ir21a
CG32266	FBgn0052266	FBgn0052266	CG32266
CG31235	FBgn0051235	FBgn0051235	FBgn0051235
CG5203	FBgn0027052	FBgn0027052	STUB1
CG9531	FBgn0031817	FBgn0031817	HemK1
CG5467	FBgn0263289	FBgn0263289	scrib
CG1143	FBgn0035359	FBgn0035359	CG1143
CG32606	FBgn0267033	FBgn0267033	mamo
CG7281	FBgn0004597	FBgn0004597	CycC
CG13231	FBgn0033580	FBgn0033580	CG13231
CG11686	FBgn0040551	FBgn0040551	CG11686
CG13557	FBgn0034867	FBgn0034867	CG13557
CG12388	FBgn0043471	FBgn0043471	kappaTry
CG18031	FBgn0023550	FBgn0023550	FarO
CG4666	FBgn0029838	FBgn0029838	CG4666
CG18041	FBgn0039710	FBgn0039710	dgt1
CG9894	FBgn0031453	FBgn0031453	Bacc
CG31132	FBgn0011785	FBgn0011785	BRWD3
CG13002	FBgn0030804	FBgn0030804	CG13002
CG18585	FBgn0031929	FBgn0031929	CG18585
CG5911	FBgn0038874	FBgn0038874	ETHR
CG3314	FBgn0014026	FBgn0014026	RpL7A
CG13407	FBgn0038931	FBgn0038931	CG13407
CG12946	FBgn0037750	FBgn0037750	Whamy
CG11261	FBgn0036332	FBgn0036332	Cul6
CG5684	FBgn0036239	FBgn0036239	Pop2
CG9299	FBgn0036881	FBgn0036881	Cpr76Bd
CG16885	FBgn0032538	FBgn0032538	Vajk2
CG2071	FBgn0011834	FBgn0011834	Ser6
CG11668	FBgn0038113	FBgn0038113	CG11668
CG14087	FBgn0036868	FBgn0036868	ms(3)76Ba
CG3458	FBgn0026015	FBgn0026015	Top3beta
CG3385	FBgn0005636	FBgn0005636	nvy
CG5414	FBgn0036569	FBgn0036569	IleRS-m
CG13279	FBgn0000406	FBgn0000406	Cyt-b5-r
CG4840	FBgn0086757	FBgn0086757	cbs
CG34164	FBgn0085193	FBgn0085193	CG34164
CG7863	FBgn0033051	FBgn0033051	Strica
CG34161	FBgn0085190	FBgn0085190	CG34161
CG15408	FBgn0031523	FBgn0031523	CG15408
CG3717	FBgn0013432	FBgn0013432	bcn92
CG5877	FBgn0030625	FBgn0030625	CG5877
CG6437	FBgn0067102	FBgn0067102	GlcT
CG12443	FBgn0033652	FBgn0033652	ths
CG4741	FBgn0035040	FBgn0035040	CG4741
CG16973	FBgn0010909	FBgn0010909	msn
CG17988	FBgn0032536	FBgn0032536	Ance-3
CG6176	FBgn0026431	FBgn0026431	Grip75
CG9160	FBgn0011361	FBgn0011361	ND-ACP
CG9160	FBgn0081569	FBgn0081569	Dpse\GA21583
CG18669	FBgn0261994	FBgn0261994	CG42812
CG18669	FBgn0261993	FBgn0261993	CG42811
CG4215	FBgn0015546	FBgn0015546	spel1
CG15024	FBgn0040699	FBgn0040699	CG15024
CG13840	FBgn0039028	FBgn0039028	CG13840
CG12806	FBgn0037766	FBgn0037766	Teh1
CG4354	FBgn0005638	FBgn0005638	slbo
CG10964	FBgn0030026	FBgn0030026	sni
CG5109	FBgn0003044	FBgn0003044	Pcl
CG18125	FBgn0264253	FBgn0264253	Send2
CG12002	FBgn0011828	FBgn0011828	Pxn
CG14445	FBgn0029851	FBgn0029851	CG14445
CG32306	FBgn0266696	FBgn0266696	Svil
CG17287	FBgn0034202	FBgn0034202	CG17287
CG15771	FBgn0029801	FBgn0029801	CG15771
CG31874	FBgn0051874	FBgn0051874	Fum4
CG42398	FBgn0259817	FBgn0259817	SteXh:CG42398
CG34188	FBgn0085217	FBgn0085217	CG34188
CG34056	FBgn0054056	FBgn0054056	CG34056
CG1176	FBgn0011282	FBgn0011282	Obp84a
CG10652	FBgn0086710	FBgn0086710	RpL30
CG3092	FBgn0034835	FBgn0034835	CG3092
CG8798	FBgn0036892	FBgn0036892	Lon
CG5568	FBgn0035641	FBgn0035641	CG5568
CG3544	FBgn0031279	FBgn0031279	CG3544
CG7809	FBgn0036919	FBgn0036919	Grasp65
CG2990	FBgn0030170	FBgn0030170	CG2990
CG18349	FBgn0036109	FBgn0036109	Cpr67Fa2
CG5370	FBgn0010501	FBgn0010501	Dcp-1
CG42307	FBgn0259203	FBgn0259203	CG42307
